url,label
https://cloud.google.com/vpc/docs/overview/documentation/guide/v32.0?region=us-east-1&page=32,0
https://www.nytimes.com/section/technology/page/13?category=general&item_id=5013,0
http://secure-bank-login-verification@phishing-gateway.com/steal.php&token=00049&auth_bypass=1,1
https://www.mitre.org/news-insights/insights-archive/page/13?category=general&item_id=5013,0
http://104.244.78.21/cgi-bin/webscr?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8?session_token=0x000b&victim_id=1011&redirect=http://stealer.ru,1
http://bankofamerica.com-identity-management.cf/login/sign-in.action/auth_step_47.php?csrf=tok_002f&email=victim47@targetcorp.com&ref=login,1
https://react.dev/reference/react/useState/page/22?category=general&item_id=5022,0
http://login.live.com.id-92847192.account-live-support.gq/login.srf/step14?user=victim_14&pass_reset=true&hash=f8a7c14e9b,1
http://citi-bank-security-notice.fraud-prevention-action.mom/verify/step31?user=victim_31&pass_reset=true&hash=f8a7c31e9b,1
http://192.168.1.105:8080/secure/banking/chase/login.htm?session_token=0x003b&victim_id=1059&redirect=http://stealer.ru,1
https://react.dev/reference/react/useState/page/18?category=general&item_id=5018,0
http://google-drive-shared-doc-view.account-verify.ga/sharing/document.php/auth_step_16.php?csrf=tok_0010&email=victim16@targetcorp.com&ref=login,1
http://cutt.ly/chase-urgent-security-warning-login-action/step55?user=victim_55&pass_reset=true&hash=f8a7c55e9b,1
http://is.gd/microsoft_365_admin_portal_verification?ref_id=19&target=credential_harvest&v=19.0,1
https://store.steampowered.com/app/730/CounterStrike_2//page/43?category=general&item_id=5043,0
http://google-drive-shared-doc-view.account-verify.ga/sharing/document.php/auth_step_38.php?csrf=tok_0026&email=victim38@targetcorp.com&ref=login,1
http://104.244.78.21/cgi-bin/webscr?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8?session_token=0x0042&victim_id=1066&redirect=http://stealer.ru,1
https://www.adobe.com/creativecloud/plans.html/page/23?category=general&item_id=5023,0
http://paypal.com.cgi-bin.webscr.cmd-login-submit.top/security/update-auth/auth_step_56.php?csrf=tok_0038&email=victim56@targetcorp.com&ref=login,1
http://att-yahoo-mail-login-upgrade.email-settings.work/login.html/step28?user=victim_28&pass_reset=true&hash=f8a7c28e9b,1
https://www.python.org/downloads/release/python-3120//page/37?category=general&item_id=5037,0
http://login.live.com.id-92847192.account-live-support.gq/login.srf/step19?user=victim_19&pass_reset=true&hash=f8a7c19e9b,1
http://amazon-account-revalidation.customer-service-check.club/ap/signin/step53?user=victim_53&pass_reset=true&hash=f8a7c53e9b,1
http://microsoft-office365-verify.security-alert-live.xyz/auth/user/signin/auth_step_45.php?csrf=tok_002d&email=victim45@targetcorp.com&ref=login,1
http://comcast-xfinity-billing-update-required.my-account.country/bill/step53?user=victim_53&pass_reset=true&hash=f8a7c53e9b,1
https://kubernetes.io/docs/concepts/workloads/controllers/deployment//page/24?category=general&item_id=5024,0
http://ebay.com.security-alert.sign-in.session-expired.top/itm/4829104/auth_step_6.php?csrf=tok_0006&email=victim6@targetcorp.com&ref=login,1
http://irs-tax-refund-claim-portal.gov-refund-status.click/claim.php/step46?user=victim_46&pass_reset=true&hash=f8a7c46e9b,1
https://www.mitre.org/news-insights/insights-archive/page/15?category=general&item_id=5015,0
http://coinbase-pro-security-withdrawal-freeze.kyc-auth.loan/login/step14?user=victim_14&pass_reset=true&hash=f8a7c14e9b,1
https://arxiv.org/abs/2301.07067/page/8?category=general&item_id=5008,0
http://blockchain.wallet-recovery-keys.crypto-support.surf/seed_phrase/step10?user=victim_10&pass_reset=true&hash=f8a7c10e9b,1
https://fastapi.tiangolo.com/tutorial/bigger-applications//page/44?category=general&item_id=5044,0
https://kubernetes.io/docs/concepts/workloads/controllers/deployment//page/1?category=general&item_id=5001,0
https://www.adobe.com/creativecloud/plans.html/page/35?category=general&item_id=5035,0
http://verify-id-apple.com.ssl-protection.tk/login?ssl=true/auth_step_39.php?csrf=tok_0027&email=victim39@targetcorp.com&ref=login,1
https://www.cisco.com/c/en/us/products/security/index.html/page/4?category=general&item_id=5004,0
http://kucoin.com-security-alert-verification.account-protection.kim/login/step18?user=victim_18&pass_reset=true&hash=f8a7c18e9b,1
http://instagram-copyright-infringement-appeal.help-form.cam/appeal.php/step56?user=victim_56&pass_reset=true&hash=f8a7c56e9b,1
http://amazon-account-revalidation.customer-service-check.club/ap/signin/step62?user=victim_62&pass_reset=true&hash=f8a7c62e9b,1
https://www.apple.com/shop/buy-mac/macbook-pro/page/4?category=general&item_id=5004,0
http://usps-address-confirmation-redelivery.usps-info-post.rest/verify/step8?user=victim_8&pass_reset=true&hash=f8a7c08e9b,1
http://cutt.ly/chase-urgent-security-warning-login-action/step67?user=victim_67&pass_reset=true&hash=f8a7c67e9b,1
http://binance.com-login-verification-kyc.gq/login?ref=827391/step48?user=victim_48&pass_reset=true&hash=f8a7c48e9b,1
http://admin:password@194.87.144.200/phish/harvest.php?target=gmail&token=00069&auth_bypass=1,1
http://tinyurl.com/apple-id-suspended-verify-now-urgent?ref_id=65&target=credential_harvest&v=65.0,1
https://hub.docker.com/_/node/tags/page/38?category=general&item_id=5038,0
https://netflix.com/browse/genre/839338/page/21?category=general&item_id=5021,0
https://tailwindcss.com/docs/utility-first/page/17?category=general&item_id=5017,0
http://att-yahoo-mail-login-upgrade.email-settings.work/login.html/step31?user=victim_31&pass_reset=true&hash=f8a7c31e9b,1
http://login.live.com.id-92847192.account-live-support.gq/login.srf/step22?user=victim_22&pass_reset=true&hash=f8a7c22e9b,1
https://numpy.org/doc/stable/reference/generated/numpy.mean.html/page/35?category=general&item_id=5035,0
http://login.live.com.id-92847192.account-live-support.gq/login.srf/step29?user=victim_29&pass_reset=true&hash=f8a7c29e9b,1
https://netflix.com/browse/genre/839338/page/20?category=general&item_id=5020,0
http://45.142.214.12:8888/login/office365/auth.php,1
https://www.adobe.com/creativecloud/plans.html/page/29?category=general&item_id=5029,0
http://comcast-xfinity-billing-update-required.my-account.country/bill/step26?user=victim_26&pass_reset=true&hash=f8a7c26e9b,1
http://192.168.1.105:8080/secure/banking/chase/login.htm?session_token=0x0027&victim_id=1039&redirect=http://stealer.ru,1
https://csrc.nist.gov/publications/detail/sp/800-53/rev-5/final,0
http://att-yahoo-mail-login-upgrade.email-settings.work/login.html/step32?user=victim_32&pass_reset=true&hash=f8a7c32e9b,1
https://www.wellsfargo.com/help/online-banking//services/account-overview?user_id=usr_130&session_valid=true,0
https://www.paypal.com/us/home/page/16?category=general&item_id=5016,0
http://steamcommunity-gift-cards-claim.promo-steam.fit/trade/claim/step59?user=victim_59&pass_reset=true&hash=f8a7c59e9b,1
https://netflix.com/browse/genre/839338/page/7?category=general&item_id=5007,0
http://192.168.1.105:8080/secure/banking/chase/login.htm?session_token=0x0042&victim_id=1066&redirect=http://stealer.ru,1
http://45.142.214.12:8888/login/office365/auth.php?session_token=0x002f&victim_id=1047&redirect=http://stealer.ru,1
http://amazon-account-revalidation.customer-service-check.club/ap/signin/step22?user=victim_22&pass_reset=true&hash=f8a7c22e9b,1
http://kucoin.com-security-alert-verification.account-protection.kim/login/step10?user=victim_10&pass_reset=true&hash=f8a7c10e9b,1
https://gitlab.com/gitlab-org/gitlab/-/issues/page/11?category=general&item_id=5011,0
http://tinyurl.com/apple-id-suspended-verify-now-urgent?ref_id=27&target=credential_harvest&v=27.0,1
http://adobe-pdf-shared-document-review.cloud-doc-view.xyz/viewer.php/auth_step_26.php?csrf=tok_001a&email=victim26@targetcorp.com&ref=login,1
http://tinyurl.com/apple-id-suspended-verify-now-urgent?ref_id=18&target=credential_harvest&v=18.0,1
http://microsoft-office365-verify.security-alert-live.xyz/auth/user/signin/auth_step_44.php?csrf=tok_002c&email=victim44@targetcorp.com&ref=login,1
https://store.steampowered.com/app/730/CounterStrike_2//page/13?category=general&item_id=5013,0
https://numpy.org/doc/stable/reference/generated/numpy.mean.html/page/23?category=general&item_id=5023,0
https://store.steampowered.com/app/730/CounterStrike_2//page/7?category=general&item_id=5007,0
http://ebay.com.security-alert.sign-in.session-expired.top/itm/4829104/auth_step_56.php?csrf=tok_0038&email=victim56@targetcorp.com&ref=login,1
https://www.bestbuy.com/site/computers-pcs/laptop-computers/abcat0502000.c/page/29?category=general&item_id=5029,0
https://www.walmart.com/cp/grocery-delivery/2487449/page/40?category=general&item_id=5040,0
https://www.chase.com/personal/banking/services/account-overview?user_id=usr_144&session_valid=true,0
https://www.ibm.com/topics/hybrid-cloud/page/18?category=general&item_id=5018,0
http://fedex-express-delivery-redirection.parcel-confirm.top/login.aspx/auth_step_45.php?csrf=tok_002d&email=victim45@targetcorp.com&ref=login,1
http://ebay.com.security-alert.sign-in.session-expired.top/itm/4829104/auth_step_18.php?csrf=tok_0012&email=victim18@targetcorp.com&ref=login,1
https://www.ebay.com/b/Electronics/bn_70002599,0
http://secure-bank-login-verification@phishing-gateway.com/steal.php&token=00054&auth_bypass=1,1
https://www.target.com/c/target-circle/-/N-bld9h/page/3?category=general&item_id=5003,0
http://45.142.214.12:8888/login/office365/auth.php?session_token=0x0021&victim_id=1033&redirect=http://stealer.ru,1
https://www.redhat.com/en/technologies/linux-platforms/enterprise-linux/page/41?category=general&item_id=5041,0
https://en.wikipedia.org/wiki/Phishing_article_section_12?lang=en,0
https://redis.io/commands/get//page/3?category=general&item_id=5003,0
http://kucoin.com-security-alert-verification.account-protection.kim/login/step6?user=victim_6&pass_reset=true&hash=f8a7c06e9b,1
http://185.220.101.5/netflix-account-suspended/update-billing.php?id=8372?session_token=0x0030&victim_id=1048&redirect=http://stealer.ru,1
http://bit.ly/3xSecUr3LoGiN-pAyPaL-UpDaTe-2024?ref_id=30&target=credential_harvest&v=30.0,1
https://hub.docker.com/_/node/tags/page/6?category=general&item_id=5006,0
http://192.168.1.105:8080/secure/banking/chase/login.htm?session_token=0x0039&victim_id=1057&redirect=http://stealer.ru,1
https://expressjs.com/en/guide/routing.html,0
https://numpy.org/doc/stable/reference/generated/numpy.mean.html/page/2?category=general&item_id=5002,0
http://amazon-account-revalidation.customer-service-check.club/ap/signin/step69?user=victim_69&pass_reset=true&hash=f8a7c69e9b,1
https://tailwindcss.com/docs/utility-first/page/35?category=general&item_id=5035,0
http://comcast-xfinity-billing-update-required.my-account.country/bill/step59?user=victim_59&pass_reset=true&hash=f8a7c59e9b,1
http://185.220.101.5/netflix-account-suspended/update-billing.php?id=8372?session_token=0x002d&victim_id=1045&redirect=http://stealer.ru,1
http://facebook-security-check-two-factor-disabled.verify-fb.stream/auth/step55?user=victim_55&pass_reset=true&hash=f8a7c55e9b,1
https://kubernetes.io/docs/concepts/workloads/controllers/deployment/,0
https://owasp.org/www-project-top-ten//page/2?category=general&item_id=5002,0
http://ebay.com.security-alert.sign-in.session-expired.top/itm/4829104/auth_step_1.php?csrf=tok_0001&email=victim1@targetcorp.com&ref=login,1
https://www.adobe.com/creativecloud/plans.html/page/32?category=general&item_id=5032,0
https://www.walmart.com/cp/grocery-delivery/2487449/page/7?category=general&item_id=5007,0
https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers/Content-Security-Policy/page/21?category=general&item_id=5021,0
http://185.220.101.5/netflix-account-suspended/update-billing.php?id=8372?session_token=0x001d&victim_id=1029&redirect=http://stealer.ru,1
https://slack.com/help/articles/115000769906-Guide-to-Slack-Enterprise-Grid/page/40?category=general&item_id=5040,0
http://chaseonline.chase.com.logon.sso.account-verification.party/auth/step32?user=victim_32&pass_reset=true&hash=f8a7c32e9b,1
https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers/Content-Security-Policy/page/30?category=general&item_id=5030,0
https://www.postgresql.org/docs/current/tutorial-sql.html/page/20?category=general&item_id=5020,0
https://www.dropbox.com/business/page/9?category=general&item_id=5009,0
https://en.wikipedia.org/wiki/Phishing_article_section_21?lang=en,0
http://chaseonline.chase.com.logon.sso.account-verification.party/auth/step68?user=victim_68&pass_reset=true&hash=f8a7c68e9b,1
http://dhl-package-tracking-hold.delivery-fee-pay.icu/track/fee_payment.php/step61?user=victim_61&pass_reset=true&hash=f8a7c61e9b,1
https://www.bankofamerica.com/online-banking/mobile//services/account-overview?user_id=usr_130&session_valid=true,0
http://adobe-pdf-shared-document-review.cloud-doc-view.xyz/viewer.php/auth_step_28.php?csrf=tok_001c&email=victim28@targetcorp.com&ref=login,1
http://bit.ly/3xSecUr3LoGiN-pAyPaL-UpDaTe-2024?ref_id=10&target=credential_harvest&v=10.0,1
https://www.walmart.com/cp/grocery-delivery/2487449/page/43?category=general&item_id=5043,0
http://usps-address-confirmation-redelivery.usps-info-post.rest/verify/step3?user=victim_3&pass_reset=true&hash=f8a7c03e9b,1
http://admin:password@194.87.144.200/phish/harvest.php?target=gmail&token=00064&auth_bypass=1,1
https://aws.amazon.com/ec2/instance-types//documentation/guide/v8.0?region=us-east-1&page=8,0
http://usps-address-confirmation-redelivery.usps-info-post.rest/verify/step36?user=victim_36&pass_reset=true&hash=f8a7c36e9b,1
https://www.ibm.com/topics/hybrid-cloud/page/4?category=general&item_id=5004,0
http://bankofamerica.com-identity-management.cf/login/sign-in.action/auth_step_54.php?csrf=tok_0036&email=victim54@targetcorp.com&ref=login,1
https://www.walmart.com/cp/grocery-delivery/2487449/page/31?category=general&item_id=5031,0
https://en.wikipedia.org/wiki/Phishing_article_section_1?lang=en,0
https://www.oracle.com/database/technologies//page/30?category=general&item_id=5030,0
http://verify-id-apple.com.ssl-protection.tk/login?ssl=true/auth_step_29.php?csrf=tok_001d&email=victim29@targetcorp.com&ref=login,1
https://www.cisco.com/c/en/us/products/security/index.html/page/39?category=general&item_id=5039,0
https://kubernetes.io/docs/concepts/workloads/controllers/deployment//page/12?category=general&item_id=5012,0
http://facebook-security-check-two-factor-disabled.verify-fb.stream/auth/step26?user=victim_26&pass_reset=true&hash=f8a7c26e9b,1
https://www.oracle.com/database/technologies//page/15?category=general&item_id=5015,0
https://www.ebay.com/b/Electronics/bn_70002599/page/16?category=general&item_id=5016,0
http://irs-tax-refund-claim-portal.gov-refund-status.click/claim.php/step27?user=victim_27&pass_reset=true&hash=f8a7c27e9b,1
https://www.paypal.com/us/home/page/10?category=general&item_id=5010,0
https://store.steampowered.com/app/730/CounterStrike_2//page/28?category=general&item_id=5028,0
http://secure-login-appleid.apple.com.account-update.xyz/login.php?session=92847/auth_step_12.php?csrf=tok_000c&email=victim12@targetcorp.com&ref=login,1
http://wellsfargo.com-online-secure-auth.verify-account.tk/signon.do/auth_step_32.php?csrf=tok_0020&email=victim32@targetcorp.com&ref=login,1
https://numpy.org/doc/stable/reference/generated/numpy.mean.html/page/42?category=general&item_id=5042,0
https://www.walmart.com/cp/grocery-delivery/2487449/page/14?category=general&item_id=5014,0
http://104.244.78.21/cgi-bin/webscr?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8?session_token=0x000c&victim_id=1012&redirect=http://stealer.ru,1
https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html/page/8?category=general&item_id=5008,0
https://www.spotify.com/us/premium//page/17?category=general&item_id=5017,0
https://stripe.com/docs/api/charges/create/page/43?category=general&item_id=5043,0
http://meta-mask.wallet-connect-seed-recovery.xyz/index.html#connect/auth_step_30.php?csrf=tok_001e&email=victim30@targetcorp.com&ref=login,1
http://wellsfargo.com-online-secure-auth.verify-account.tk/signon.do/auth_step_11.php?csrf=tok_000b&email=victim11@targetcorp.com&ref=login,1
https://www.wellsfargo.com/help/online-banking//services/account-overview?user_id=usr_131&session_valid=true,0
http://steamcommunity-gift-cards-claim.promo-steam.fit/trade/claim/step35?user=victim_35&pass_reset=true&hash=f8a7c35e9b,1
https://www.paypal.com/us/home/page/21?category=general&item_id=5021,0
https://stripe.com/docs/api/charges/create/page/27?category=general&item_id=5027,0
https://cloud.google.com/vpc/docs/overview/documentation/guide/v12.0?region=us-east-1&page=12,0
https://www.microsoft.com/en-us/security/business/identity-access/azure-active-directory/documentation/guide/v13.0?region=us-east-1&page=13,0
http://bankofamerica.com-identity-management.cf/login/sign-in.action/auth_step_50.php?csrf=tok_0032&email=victim50@targetcorp.com&ref=login,1
https://kubernetes.io/docs/concepts/workloads/controllers/deployment//page/36?category=general&item_id=5036,0
http://verify-id-apple.com.ssl-protection.tk/login?ssl=true/auth_step_31.php?csrf=tok_001f&email=victim31@targetcorp.com&ref=login,1
https://www.vanguard.com/investor/investments/page/11?category=general&item_id=5011,0
https://www.postgresql.org/docs/current/tutorial-sql.html/page/10?category=general&item_id=5010,0
https://www.google.com/search?q=machine+learning+security/documentation/guide/v16.0?region=us-east-1&page=16,0
https://gitlab.com/gitlab-org/gitlab/-/issues/page/30?category=general&item_id=5030,0
https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers/Content-Security-Policy/page/6?category=general&item_id=5006,0
https://www.cloudflare.com/learning/ddos/what-is-a-ddos-attack//page/42?category=general&item_id=5042,0
https://aws.amazon.com/ec2/instance-types//documentation/guide/v33.0?region=us-east-1&page=33,0
http://secure-update-passwords.internal-portal-auth.racing/sign-in/step51?user=victim_51&pass_reset=true&hash=f8a7c51e9b,1
https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers/Content-Security-Policy/page/40?category=general&item_id=5040,0
https://slack.com/help/articles/115000769906-Guide-to-Slack-Enterprise-Grid/page/21?category=general&item_id=5021,0
http://steamcommunity-gift-cards-claim.promo-steam.fit/trade/claim/step47?user=victim_47&pass_reset=true&hash=f8a7c47e9b,1
https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers/Content-Security-Policy,0
https://www.spotify.com/us/premium//page/22?category=general&item_id=5022,0
http://meta-mask.wallet-connect-seed-recovery.xyz/index.html#connect/auth_step_60.php?csrf=tok_003c&email=victim60@targetcorp.com&ref=login,1
https://pandas.pydata.org/docs/reference/api/pandas.DataFrame.html/page/35?category=general&item_id=5035,0
https://www.cloudflare.com/learning/ddos/what-is-a-ddos-attack//page/10?category=general&item_id=5010,0
http://adobe-pdf-shared-document-review.cloud-doc-view.xyz/viewer.php/auth_step_22.php?csrf=tok_0016&email=victim22@targetcorp.com&ref=login,1
https://arxiv.org/abs/2301.07067/page/35?category=general&item_id=5035,0
https://hub.docker.com/_/node/tags/page/33?category=general&item_id=5033,0
http://blockchain.wallet-recovery-keys.crypto-support.surf/seed_phrase/step14?user=victim_14&pass_reset=true&hash=f8a7c14e9b,1
http://login.live.com.id-92847192.account-live-support.gq/login.srf/step32?user=victim_32&pass_reset=true&hash=f8a7c32e9b,1
http://admin:password@194.87.144.200/phish/harvest.php?target=gmail&token=00007&auth_bypass=1,1
http://usps-address-confirmation-redelivery.usps-info-post.rest/verify/step42?user=victim_42&pass_reset=true&hash=f8a7c42e9b,1
https://www.google.com/search?q=machine+learning+security/documentation/guide/v10.0?region=us-east-1&page=10,0
https://www.ebay.com/b/Electronics/bn_70002599/page/11?category=general&item_id=5011,0
https://expressjs.com/en/guide/routing.html/page/31?category=general&item_id=5031,0
https://gitlab.com/gitlab-org/gitlab/-/issues/page/27?category=general&item_id=5027,0
https://tailwindcss.com/docs/utility-first/page/4?category=general&item_id=5004,0
http://meta-mask.wallet-connect-seed-recovery.xyz/index.html#connect/auth_step_43.php?csrf=tok_002b&email=victim43@targetcorp.com&ref=login,1
https://www.target.com/c/target-circle/-/N-bld9h/page/11?category=general&item_id=5011,0
https://www.ibm.com/topics/hybrid-cloud/page/22?category=general&item_id=5022,0
https://www.salesforce.com/products/platform/overview//page/41?category=general&item_id=5041,0
http://bankofamerica.com-identity-management.cf/login/sign-in.action/auth_step_4.php?csrf=tok_0004&email=victim4@targetcorp.com&ref=login,1
http://amazon-account-revalidation.customer-service-check.club/ap/signin/step67?user=victim_67&pass_reset=true&hash=f8a7c67e9b,1
https://csrc.nist.gov/publications/detail/sp/800-53/rev-5/final/page/36?category=general&item_id=5036,0
https://huggingface.co/docs/transformers/index/page/31?category=general&item_id=5031,0
http://microsoft-office365-verify.security-alert-live.xyz/auth/user/signin/auth_step_66.php?csrf=tok_0042&email=victim66@targetcorp.com&ref=login,1
https://fastapi.tiangolo.com/tutorial/bigger-applications//page/17?category=general&item_id=5017,0
http://bit.ly/3xSecUr3LoGiN-pAyPaL-UpDaTe-2024?ref_id=52&target=credential_harvest&v=52.0,1
http://verify-id-apple.com.ssl-protection.tk/login?ssl=true/auth_step_66.php?csrf=tok_0042&email=victim66@targetcorp.com&ref=login,1
https://www.wellsfargo.com/help/online-banking/,0
http://secure-update-passwords.internal-portal-auth.racing/sign-in/step18?user=victim_18&pass_reset=true&hash=f8a7c18e9b,1
https://www.fidelity.com/trading/overview/services/account-overview?user_id=usr_110&session_valid=true,0
https://pypi.org/project/scikit-learn/#history/answers/1005/details?sort=votes&page=5,0
https://www.salesforce.com/products/platform/overview//page/43?category=general&item_id=5043,0
http://adobe-pdf-shared-document-review.cloud-doc-view.xyz/viewer.php/auth_step_59.php?csrf=tok_003b&email=victim59@targetcorp.com&ref=login,1
https://stackoverflow.com/questions/tagged/python/answers/1025/details?sort=votes&page=25,0
http://google-drive-shared-doc-view.account-verify.ga/sharing/document.php/auth_step_60.php?csrf=tok_003c&email=victim60@targetcorp.com&ref=login,1
http://att-yahoo-mail-login-upgrade.email-settings.work/login.html/step50?user=victim_50&pass_reset=true&hash=f8a7c50e9b,1
https://www.ibm.com/topics/hybrid-cloud/page/5?category=general&item_id=5005,0
http://adobe-pdf-shared-document-review.cloud-doc-view.xyz/viewer.php/auth_step_14.php?csrf=tok_000e&email=victim14@targetcorp.com&ref=login,1
https://hub.docker.com/_/node/tags/page/14?category=general&item_id=5014,0
http://www.bofa.com.customer-support-session-9824.security-check.fit/login/step9?user=victim_9&pass_reset=true&hash=f8a7c09e9b,1
https://csrc.nist.gov/publications/detail/sp/800-53/rev-5/final/page/23?category=general&item_id=5023,0
http://45.142.214.12:8888/login/office365/auth.php?session_token=0x0023&victim_id=1035&redirect=http://stealer.ru,1
https://www.nytimes.com/section/technology/page/17?category=general&item_id=5017,0
http://adobe-pdf-shared-document-review.cloud-doc-view.xyz/viewer.php/auth_step_11.php?csrf=tok_000b&email=victim11@targetcorp.com&ref=login,1
http://104.244.78.21/cgi-bin/webscr?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8?session_token=0x0034&victim_id=1052&redirect=http://stealer.ru,1
https://www.vanguard.com/investor/investments/page/12?category=general&item_id=5012,0
http://dhl-package-tracking-hold.delivery-fee-pay.icu/track/fee_payment.php/step65?user=victim_65&pass_reset=true&hash=f8a7c65e9b,1
http://secure-login-appleid.apple.com.account-update.xyz/login.php?session=92847/auth_step_28.php?csrf=tok_001c&email=victim28@targetcorp.com&ref=login,1
https://slack.com/help/articles/115000769906-Guide-to-Slack-Enterprise-Grid/page/24?category=general&item_id=5024,0
https://docs.python.org/3/library/urllib.parse.html/page/44?category=general&item_id=5044,0
http://facebook-security-check-two-factor-disabled.verify-fb.stream/auth/step19?user=victim_19&pass_reset=true&hash=f8a7c19e9b,1
http://www.paypal.com.account.login.update.user.information.secureserver.xyz/webscr/auth_step_36.php?csrf=tok_0024&email=victim36@targetcorp.com&ref=login,1
http://www.paypal.com.account.login.update.user.information.secureserver.xyz/webscr/auth_step_59.php?csrf=tok_003b&email=victim59@targetcorp.com&ref=login,1
http://binance.com-login-verification-kyc.gq/login?ref=827391/step47?user=victim_47&pass_reset=true&hash=f8a7c47e9b,1
https://www.bankofamerica.com/online-banking/mobile//services/account-overview?user_id=usr_127&session_valid=true,0
https://www.ebay.com/b/Electronics/bn_70002599/page/6?category=general&item_id=5006,0
http://irs-tax-refund-claim-portal.gov-refund-status.click/claim.php/step7?user=victim_7&pass_reset=true&hash=f8a7c07e9b,1
http://meta-mask.wallet-connect-seed-recovery.xyz/index.html#connect/auth_step_61.php?csrf=tok_003d&email=victim61@targetcorp.com&ref=login,1
http://wellsfargo.com-online-secure-auth.verify-account.tk/signon.do/auth_step_60.php?csrf=tok_003c&email=victim60@targetcorp.com&ref=login,1
https://www.nytimes.com/section/technology/page/34?category=general&item_id=5034,0
http://104.244.78.21/cgi-bin/webscr?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8?session_token=0x0014&victim_id=1020&redirect=http://stealer.ru,1
https://www.nature.com/articles/s41586-023-06647-8/page/35?category=general&item_id=5035,0
http://www.paypal.com.account.login.update.user.information.secureserver.xyz/webscr/auth_step_31.php?csrf=tok_001f&email=victim31@targetcorp.com&ref=login,1
http://usps-address-confirmation-redelivery.usps-info-post.rest/verify/step1?user=victim_1&pass_reset=true&hash=f8a7c01e9b,1
http://att-yahoo-mail-login-upgrade.email-settings.work/login.html/step60?user=victim_60&pass_reset=true&hash=f8a7c60e9b,1
https://stackoverflow.com/questions/tagged/python/answers/1015/details?sort=votes&page=15,0
https://www.vanguard.com/investor/investments/page/43?category=general&item_id=5043,0
https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers/Content-Security-Policy/page/34?category=general&item_id=5034,0
http://verify-id-apple.com.ssl-protection.tk/login?ssl=true/auth_step_56.php?csrf=tok_0038&email=victim56@targetcorp.com&ref=login,1
http://104.244.78.21/cgi-bin/webscr?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8?session_token=0x0011&victim_id=1017&redirect=http://stealer.ru,1
http://admin:password@194.87.144.200/phish/harvest.php?target=gmail,1
https://www.dropbox.com/business/page/4?category=general&item_id=5004,0
http://coinbase-pro-security-withdrawal-freeze.kyc-auth.loan/login/step44?user=victim_44&pass_reset=true&hash=f8a7c44e9b,1
https://www.kaggle.com/datasets/subhajitroy/phishing-urls-dataset/page/15?category=general&item_id=5015,0
